direction,alpha,coherent,probe_layer,position,target,acc_unsteered,acc_steered,d_acc,margin_shift_sd,margin_sd_ratio,dcontrast
random1,0.025,True,15,upstream (cannot be affected),intent,0.6577,0.6577,0.0,0.0,1.0,-0.0032
random1,0.025,True,15,upstream (cannot be affected),outcome,0.9933,0.9933,0.0,0.0,1.0,-0.0032
random1,0.025,True,19,steering site,intent,0.8691,0.8691,0.0,0.0,1.0,-0.0032
random1,0.025,True,19,steering site,outcome,0.9866,0.9866,0.0,0.0,1.0,-0.0032
random1,0.025,True,23,downstream,intent,0.8993,0.9094,0.0101,0.0746,1.0072,-0.0032
random1,0.025,True,23,downstream,outcome,0.9799,0.9832,0.0034,-0.0122,1.0045,-0.0032
random1,0.025,True,28,final layer,intent,0.8658,0.8725,0.0067,0.0413,1.0087,-0.0032
random1,0.025,True,28,final layer,outcome,0.9799,0.9799,0.0,-0.0248,1.0055,-0.0032
random1,0.05,True,15,upstream (cannot be affected),intent,0.6577,0.6577,0.0,0.0,1.0,-0.0066
random1,0.05,True,15,upstream (cannot be affected),outcome,0.9933,0.9933,0.0,0.0,1.0,-0.0066
random1,0.05,True,19,steering site,intent,0.8691,0.8691,0.0,0.0,1.0,-0.0066
random1,0.05,True,19,steering site,outcome,0.9866,0.9866,0.0,0.0,1.0,-0.0066
random1,0.05,True,23,downstream,intent,0.8993,0.8993,0.0,0.1554,1.0135,-0.0066
random1,0.05,True,23,downstream,outcome,0.9799,0.9832,0.0034,-0.0254,1.0076,-0.0066
random1,0.05,True,28,final layer,intent,0.8658,0.8624,-0.0034,0.0898,1.0168,-0.0066
random1,0.05,True,28,final layer,outcome,0.9799,0.9765,-0.0034,-0.0515,1.0095,-0.0066
random1,0.1,True,15,upstream (cannot be affected),intent,0.6577,0.6577,0.0,0.0,1.0,-0.0125
random1,0.1,True,15,upstream (cannot be affected),outcome,0.9933,0.9933,0.0,0.0,1.0,-0.0125
random1,0.1,True,19,steering site,intent,0.8691,0.8691,0.0,0.0,1.0,-0.0125
random1,0.1,True,19,steering site,outcome,0.9866,0.9866,0.0,0.0,1.0,-0.0125
random1,0.1,True,23,downstream,intent,0.8993,0.8557,-0.0436,0.3306,1.0262,-0.0125
random1,0.1,True,23,downstream,outcome,0.9799,0.9866,0.0067,-0.0554,1.01,-0.0125
random1,0.1,True,28,final layer,intent,0.8658,0.8557,-0.0101,0.2059,1.0374,-0.0125
random1,0.1,True,28,final layer,outcome,0.9799,0.9732,-0.0067,-0.1105,1.0129,-0.0125
random1,0.15,True,15,upstream (cannot be affected),intent,0.6577,0.6577,0.0,0.0,1.0,-0.0173
random1,0.15,True,15,upstream (cannot be affected),outcome,0.9933,0.9933,0.0,0.0,1.0,-0.0173
random1,0.15,True,19,steering site,intent,0.8691,0.8691,0.0,0.0,1.0,-0.0173
random1,0.15,True,19,steering site,outcome,0.9866,0.9866,0.0,0.0,1.0,-0.0173
random1,0.15,True,23,downstream,intent,0.8993,0.7886,-0.1107,0.5221,1.0373,-0.0173
random1,0.15,True,23,downstream,outcome,0.9799,0.9832,0.0034,-0.0899,1.0068,-0.0173
random1,0.15,True,28,final layer,intent,0.8658,0.8255,-0.0403,0.3496,1.0619,-0.0173
random1,0.15,True,28,final layer,outcome,0.9799,0.9631,-0.0168,-0.1771,1.0098,-0.0173
random1,0.2,True,15,upstream (cannot be affected),intent,0.6577,0.6577,0.0,0.0,1.0,-0.0202
random1,0.2,True,15,upstream (cannot be affected),outcome,0.9933,0.9933,0.0,0.0,1.0,-0.0202
random1,0.2,True,19,steering site,intent,0.8691,0.8691,0.0,0.0,1.0,-0.0202
random1,0.2,True,19,steering site,outcome,0.9866,0.9866,0.0,0.0,1.0,-0.0202
random1,0.2,True,23,downstream,intent,0.8993,0.7416,-0.1577,0.7199,1.0469,-0.0202
random1,0.2,True,23,downstream,outcome,0.9799,0.9832,0.0034,-0.1294,0.9981,-0.0202
random1,0.2,True,28,final layer,intent,0.8658,0.7617,-0.104,0.5211,1.0902,-0.0202
random1,0.2,True,28,final layer,outcome,0.9799,0.953,-0.0268,-0.2515,1.0008,-0.0202
random1,0.3,True,15,upstream (cannot be affected),intent,0.6577,0.6577,0.0,0.0,1.0,-0.0177
random1,0.3,True,15,upstream (cannot be affected),outcome,0.9933,0.9933,0.0,0.0,1.0,-0.0177
random1,0.3,True,19,steering site,intent,0.8691,0.8691,0.0,0.0,1.0,-0.0177
random1,0.3,True,19,steering site,outcome,0.9866,0.9866,0.0,0.0,1.0,-0.0177
random1,0.3,True,23,downstream,intent,0.8993,0.6443,-0.255,1.1085,1.0615,-0.0177
random1,0.3,True,23,downstream,outcome,0.9799,0.9732,-0.0067,-0.2218,0.9638,-0.0177
random1,0.3,True,28,final layer,intent,0.8658,0.7013,-0.1644,0.9273,1.1575,-0.0177
random1,0.3,True,28,final layer,outcome,0.9799,0.8926,-0.0872,-0.4172,0.9652,-0.0177
